"record_id","session_id","parent_session_id","title","abstract","start_time_utc","end_time_utc","start_time_event_local","end_time_event_local","session_type","session_format","venue","sub_venue","location_name","location_id","status","track_title","track_start_time_utc","track_end_time_utc","track_start_time_event_local","track_end_time_event_local","track_session_format","track_venue","track_sub_venue","track_location_id","track_location_name","effective_location_name","effective_session_format","is_keynote"
"749ee1c1-bdcf-4a1b-bd89-4d76ac2b357b","13994d53-3135-46b1-96b8-5d52f2d99856","9d001917-4982-4e58-ad40-198d7429acb4","Finding Care Fast: An R Shiny App for Infectious Disease Exposure Response","Local public health agencies must rapidly coordinate testing and vaccination for people who have been exposed to infectious diseases. At DeKalb Public Health, epidemiologists previously relied on manual Google Maps searches to identify the closest of four health centers for each patient. To address this complicated and time-consuming process, I developed an R Shiny app that ranks centers by driving distance using ZIP code centroids to preserve privacy. I utilized the openrouteserve API to calculate the distances and used the leaflet package to create interactive maps. The app supports single and batch address workflows, reduces coordination time, and demonstrates how open-source tools can have real-world impact in public health.",2026-09-15 18:35:00,2026-09-15 18:40:00,"2026-09-15 13:35:00 CDT","2026-09-15 13:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING","Lightning Talks",2026-09-15 18:00:00,2026-09-15 19:05:00,"2026-09-15 13:00:00 CDT","2026-09-15 14:05:00 CDT","HYBRID","STAGE","Lanier Ballroom L&I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","Ballroom L & I","Ballroom L & I","HYBRID",FALSE
"b2d0321c-3902-4861-9a85-4151243f2272","21e815ba-24d8-4989-b28c-d49bd61798d7",,"Keynote Sessions: Correct, reproducible, and transparent data agents (Sara & Simon), Building the Future of Data Science and AI with Posit and AWS (Jagjit Dhaliwal)","<p>9 - 9:55am | How do we build competent data analysis agents? Data analysis requires a willingness to pause, question conclusions, dig into subtleties, and sit with uncertainty. Frontier LLMs, however, are optimized to push tasks toward completion rather than refraining from answering unanswerable questions. Drawing on our experience building data analysis agents, we'll share evaluations that expose where LLM-driven analysis goes wrong and design patterns that keep analyses correct, transparent, and reproducible.</p>
<p></p>
<p>9:55 - 10:05am | Building the Future of Data Science and AI with Posit and AWS</p>
",2026-09-15 14:00:00,2026-09-15 15:05:00,"2026-09-15 09:00:00 CDT","2026-09-15 10:05:00 CDT","Virtual","HYBRID","STAGE","Lanier Ballroom A-F","Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING",,,,,,,,,,,"Ballroom A-F","HYBRID",TRUE
"4d60ef8e-1cd0-4985-9175-3f790cfe016a","b23a3a9e-b2f9-442e-8ca1-57f4309f5424","e2a92817-4550-43ea-bb57-97c6a3643b3b","Positron for Everyone: Organization-Wide Posit Tooling on Amazon SageMaker","<p>Unlock the full potential of your analytics team by deploying Positron as a managed, organization-wide environment within Amazon SageMaker Studio. This joint session with Posit and AWS explores how to provide analysts with a browser-based, scalable IDE equipped with R, Python, and Quarto, all while maintaining seamless AWS integration. We will detail the analyst experience, including built-in AI assistance via Bedrock-powered Posit Assistant, and provide technical insights for platform teams on managing deployments, licensing, and security at scale. Eliminate local environment friction and empower your organization with a unified, cloud-native workspace.</p>
",2026-09-15 20:40:00,2026-09-15 21:00:00,"2026-09-15 15:40:00 CDT","2026-09-15 16:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","Organization-wide goodies",2026-09-15 19:40:00,2026-09-15 21:00:00,"2026-09-15 14:40:00 CDT","2026-09-15 16:00:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"e829d8fd-7b30-4df0-b9a1-18010dee499c","7f3a8575-439f-440e-9424-ea158c9499a3","a6722b88-32c1-445c-9f6a-3a99b5678f97","Do This Instead: 5 Powerful and Empowering Alternatives to Common Charts","Even in “good” charts, it’s easy to miss or misinterpret key patterns in the data. Common best practices — continuous color scales, equally spaced gridlines, month-level aggregation, etc — leave critical leaps from numbers to meaning up to visual perception and unexamined assumptions.

“Do This Instead” offers 5 specific before/after replacements for common analysis situations. For example, grouping continuous values into meaningful categories lets us use facet_wrap to create small multiples instead of relying on color perception. And, explicitly defining what counts as “high” creates a shared, expertise-grounded interpretation. 

Techniques are tool-agnostic; examples implemented in ggplot.​​​​​​​​​​​​​​​​",2026-09-16 18:40:00,2026-09-16 19:00:00,"2026-09-16 13:40:00 CDT","2026-09-16 14:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","Pretty Useful Data Viz",2026-09-16 18:00:00,2026-09-16 19:20:00,"2026-09-16 13:00:00 CDT","2026-09-16 14:20:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"49d700f8-acfe-4d11-af2d-d3d021963932","d5b595b6-039b-4f41-8b51-b93e65e19669","faaa0376-91d2-4a59-8869-6710ed1feb6f","Quack to the Future: Building Traceable Data Lakehouses with DuckLake in R","Modern data pipelines need more than clean outputs: they need a paper trail. This talk introduces two R packages to help you build a lakehouse stack using DuckLake for transactional storage and dplyneage for column-level lineage tracking. We'll walk through a medallion architecture (bronze → silver → gold) built with dplyr familiar workflows, where every table write is versioned with author and commit message. You'll see how to visualize lineage flows across pipeline layers, time-travel back to earlier table versions, and audit exactly how your data changed and why, all without leaving R.",2026-09-16 18:40:00,2026-09-16 19:00:00,"2026-09-16 13:40:00 CDT","2026-09-16 14:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING","From laptop to cluster",2026-09-16 18:00:00,2026-09-16 19:20:00,"2026-09-16 13:00:00 CDT","2026-09-16 14:20:00 CDT","HYBRID","STAGE","Lanier Ballroom H&K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","Ballroom H & K","Ballroom H & K","HYBRID",FALSE
"487e6453-569a-4504-96ec-1f6955f7f828","e3811203-d146-40e0-8826-bb8651f957c1","311a9e7c-c8bf-4434-99a0-98fb65aa3477","Building a Custom Version of GeoGuessr in R","This is about using R creatively for non-traditional tasks, with an example of building a custom version of the game GeoGuessr in R. Attendees at this session will learn not only about the tools to build this, but how to innovatively solve problems in R. The process starts by taking a non-technical idea: a version of GeoGuessr just for New York City. Then breaking it down into smaller parts that R can handle: developing a Shiny dashboard frontend for players to interact with, encoding gameplay into data structures in Google Sheets for easy access for players, and building a backend to collect and process data from APIs. Attendees can play the live game with locations from the host city, Houston, to see R powering real-time gameplay.",2026-09-16 18:20:00,2026-09-16 18:40:00,"2026-09-16 13:20:00 CDT","2026-09-16 13:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING","Shining Stars",2026-09-16 18:00:00,2026-09-16 19:20:00,"2026-09-16 13:00:00 CDT","2026-09-16 14:20:00 CDT","HYBRID","STAGE","Lanier Ballroom L&I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","Ballroom L & I","Ballroom L & I","HYBRID",FALSE
"a23c442f-9572-42cb-af6c-19cd68e243db","c52a1d1e-c37d-4900-8553-06b4865a0950","311a9e7c-c8bf-4434-99a0-98fb65aa3477","ORCA: a collaboratively-built AI-powered Shiny app built on Posit Team","ORCA is KS&R’s internal Shiny application for AI-assisted coding of open-ended survey responses. Designed in concert with Ketchbrook Analytics, ORCA combines an intuitive front-end for job submission, response review, and code editing with a modular backend built on the Posit ecosystem. The system integrates a {golem}-based Shiny app, a plumber API for asynchronous processing, pins for versioned metadata, and scheduled batch workflows for logging and delivery. This talk showcases how thoughtful UI/UX design and Posit-based infrastructure work together to operationalize AI in a transparent, reproducible research environment.",2026-09-16 18:40:00,2026-09-16 19:00:00,"2026-09-16 13:40:00 CDT","2026-09-16 14:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING","Shining Stars",2026-09-16 18:00:00,2026-09-16 19:20:00,"2026-09-16 13:00:00 CDT","2026-09-16 14:20:00 CDT","HYBRID","STAGE","Lanier Ballroom L&I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","Ballroom L & I","Ballroom L & I","HYBRID",FALSE
"f8601629-a4a0-4ff6-82ac-e4174c0aa5fe","04ba3bf5-bc4f-40c4-a7b1-d31ee60b9bcc","a6722b88-32c1-445c-9f6a-3a99b5678f97","Reusing 'ggplot2' code: how to design better plot helper functions","Creating 'ggplot2' helper functions can help avoid repeatedly copying and pasting long and complex 'ggplot2' code chunks. However, if helper functions are not carefully designed, the initial convenience can often turn into frustration. While helper functions can reduce the amount of code needed to remake a complicated plot, they often mask the underlying layered grammar of graphics, complicating further customisation and tweaking of the plot. This talk addresses how to design effective 'ggplot2' plot helper functions that maximise reuse convenience whilst preserving access to the elegant flexibility of layered plot composition.",2026-09-16 19:00:00,2026-09-16 19:20:00,"2026-09-16 14:00:00 CDT","2026-09-16 14:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","Pretty Useful Data Viz",2026-09-16 18:00:00,2026-09-16 19:20:00,"2026-09-16 13:00:00 CDT","2026-09-16 14:20:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"30374bd3-ae61-459a-a2d6-3da1100a4c35","7970efc9-f0f6-4ace-92e4-eb8e1eed003b","013e97bf-b931-468f-a963-492ded2936a0","From Dplyr to Polars: Migrating Tools & Languages While Maintaining the Tidy Model","Many data practitioners who learned analysis through R’s dplyr, discover that moving to Python can feel like losing a native language. I certainly felt that way, and my colleagues tend to echo the same sentiments. Learning new syntax is easy, but porting the mental model the tidyverse provides was the real challenge. In this talk I describe my personal migration from dplyr to Polars and how I rebuilt the mental model in a new ecosystem. I draw on my personal opinions and experience, the thoughts of colleagues, and the objective differences in technical goals and specifications. The goal of this talk is to show data practitioners how to preserve the workflows they loved in dplyr with the execution model of polars in python.",2026-09-16 15:20:00,2026-09-16 15:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 10:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING","The Evolving Craft of Data Science",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","Ballroom A-F","Ballroom A-F","HYBRID",FALSE
"ab9c87b3-5325-40a5-8eb0-9518c386d0bc","6d985c5f-d886-4948-bec2-269569c435d9","3fd5f6f4-66a6-4287-a08d-026aad72dc50","From internal scripts to public portfolios: building an open source program at Dow","Dow's Citizen Data Science community is putting R and Python into the hands of chemical researchers across the company. As these data science workflows matured, we saw an opportunity: share our general-purpose tools with the broader community through an open source release program. This talk walks through how we built that program -- the policy, the legal review process, the release checklist -- and piloted it with six R packages for statistical analysis and experimental design. Attendees will leave with a practical playbook for standing up an open source release program at organizations where one doesn't yet exist.",2026-09-16 15:20:00,2026-09-16 15:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 10:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","No Good Deed Goes Unscaled",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"99b219dd-f748-496e-95c5-c5bb06dad097","1bf2b712-593d-409a-992f-089421a19a9b","7d15863c-c3ab-4906-8072-38f963427271","Life after R4DS: How to take your R skills to the next level","<p>Picture this: You've taken that difficult first step into learning R, and you've worked your way through a course, workshop, or online textbook like ""R for Data Science"".  Your foundation is solid - but now what?<br><br>This talk will give you the resources you need to take your R skills to the next level.  First, I will discuss the three ABCs of pathways forward to Intermediate R: Analysis of complex data, Building professional deliverables, and Coding/programming.  <br><br>Then, I will share a new public course site designed for both classroom use and for self-guided learners. The course takes a ""learn by doing"" approach, with modular tracks structured around project that is completed progressively through hands-on exercises.</p>
",2026-09-16 15:20:00,2026-09-16 15:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 10:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING","Lowering Barriers to Learning",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom H&K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","Ballroom H & K","Ballroom H & K","HYBRID",FALSE
"396a4a1c-0d1d-4739-9ce5-d2f4ef963992","f75b8683-9ba5-4de6-9f6f-78a09b2cd18e","013e97bf-b931-468f-a963-492ded2936a0","Cairn: From notebooks to logbooks","<p>Notebooks let you rewrite history. Logbooks don't. In logbook-mode analysis, history is a first-class citizen: cells, commentary, and AI exchanges are only ever appended so that the document becomes a chronological record of every step performed in a data analysis. I'll show why notebook software doesn't fully accommodate this style, and introduce Cairn, my attempt at supporting it properly: a Neovim plugin for stacking your analysis one stone at a time.</p>
",2026-09-16 15:40:00,2026-09-16 16:00:00,"2026-09-16 10:40:00 CDT","2026-09-16 11:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING","The Evolving Craft of Data Science",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","Ballroom A-F","Ballroom A-F","HYBRID",FALSE
"fb852caa-adeb-4375-9d31-97ff6e4041cf","258d5f3e-2f32-43d6-b890-f9fa68f04478","013e97bf-b931-468f-a963-492ded2936a0","Positron Everywhere All At Once","<p>A modern data science IDE has to feel the same wherever someone opens it. Data scientists move constantly between personal laptops, shared servers, containerized workflows, and the mix of cloud and on-prem environments that shape day-to-day work. The tools they rely on need to travel with them.</p>
<p>Positron, a next-generation data science IDE, is one of those tools. Deploying it means meeting people on the platforms they already use. In this talk, I'll share strategies for bringing Positron to academic settings, where instructors and students juggle personal machines, course JupyterHub deployments, and department servers. I'll walk through real examples of running Positron Server through JupyterHub via jupyter-server-proxy, configuring it for classroom use, and weighing the tradeoffs of each approach. You'll leave with practical techniques for common academic deployment scenarios and a clearer sense of where Positron fits today.</p>
",2026-09-16 16:00:00,2026-09-16 16:20:00,"2026-09-16 11:00:00 CDT","2026-09-16 11:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING","The Evolving Craft of Data Science",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","Ballroom A-F","Ballroom A-F","HYBRID",FALSE
"76a2dfe8-73bc-43b0-8a05-0f548af8f57f","e18b1dc7-63e7-47e3-85e9-83aabce07c71","7d15863c-c3ab-4906-8072-38f963427271","From ABC to AI: Applying Language Acquisition to R and Technical Mastery","The world’s most spoken language isn’t Python. It is English. As a second language learner who struggled before later teaching English and authoring a book on R, I learned that fluency comes from internalizing structure. 

In the age of AI, if models can generate code instantly, does learning R still matter? 

This talk introduces a Three Layer Model of Technical Mastery: 

Syntax, the vocabulary that AI accelerates; 
Structure, the grammar of tidyverse, Quarto, and Shiny workflows; 
Thinking, the human skills of framing problems and making judgments.

By mapping language learning to the evolution of a data scientist, this talk offers a practical framework for building durable skills in an AI assisted world.",2026-09-16 16:00:00,2026-09-16 16:20:00,"2026-09-16 11:00:00 CDT","2026-09-16 11:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING","Lowering Barriers to Learning",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom H&K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","Ballroom H & K","Ballroom H & K","HYBRID",FALSE
"103bf836-3c17-4696-8e2a-d8a9375f9914","094cbb36-1e71-4651-aa1e-11f9ddb6f21c","3fd5f6f4-66a6-4287-a08d-026aad72dc50","How Shiny changed data analysis at the Metabolism Center","Scientists in metabolic research increasingly rely on technologies measuring thousands of targets simultaneously, but many are still limited to analyses in spreadsheets Introducing Shiny transformed how our center works with data: an ecosystem of apps now gives researchers tools that once required coding, enabling faster exploration and richer insights. Data can be easily visualized with datasets from other researchers, allowing analysis in a broader context. Junior researchers are building new apps, sharing their analysis pipelines with the world. I will share some of our success stories, and highlight the packages we use to make apps fast, interactive, and intuitive.",2026-09-16 16:00:00,2026-09-16 16:20:00,"2026-09-16 11:00:00 CDT","2026-09-16 11:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","No Good Deed Goes Unscaled",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"450ce6f9-ea15-4fc0-a91a-24f21ae1c2be","d0d4661f-0803-4fbb-8fa0-1a1ac4e3de12","50ebf971-47df-4e59-a999-56b64e080d91","Quarto Hub: Collaboratively edit, create, and share documents","<p>Quarto Hub is a new open-source and hosted platform from Posit. In Quarto Hub, you can create, edit, comment on, and publish your Quarto projects (single documents, presentations, websites) collaboratively. In this talk, we will give an overview of how it works, and how Quarto Hub interacts with existing code-first practices and text-based workflows. We will show how the architecture of Quarto Hub allows a variety of use cases, including (if time permits) integration with RStudio, Positron, and Posit AI.</p>
",2026-09-16 16:00:00,2026-09-16 16:20:00,"2026-09-16 11:00:00 CDT","2026-09-16 11:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom L & I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","UPCOMING","Quarto, Connected",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom L&I","28e89ca6-8a47-43a9-b4ae-a3ee04e71a58","Ballroom L & I","Ballroom L & I","HYBRID",FALSE
"1f22a475-9d55-40b5-97fa-2013d7263a95","937a9ec8-369b-4127-814f-1abafd15a183","3fd5f6f4-66a6-4287-a08d-026aad72dc50","From, ""Can you Just Make Us a Dashboard"" to Enterprise Systems in R","Over the past five years, Mayo Clinic’s Data Visualization Lab has grown from three statisticians building simple dashboards in R into an enterprise team delivering production Shiny systems that support real clinical and operational decision-making. This talk shares lessons learned from scaling open-source tools in a highly regulated healthcare environment, where data are siloed, workflows are complex, and trust matters. I’ll discuss how we moved from ad-hoc dashboards to governed, maintainable applications using R, Shiny, REDCap, and Posit Connect, and what it took organizationally to make the shift succeed. Attendees will leave with concrete patterns for building credibility and responsibly scaling R-based systems in high-stakes settings.",2026-09-16 16:20:00,2026-09-16 16:40:00,"2026-09-16 11:20:00 CDT","2026-09-16 11:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","No Good Deed Goes Unscaled",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"64b4df19-8916-460f-9e2e-70b57b27cc18","39d865f5-8b2f-4251-8bf8-02a56f41298e","7d15863c-c3ab-4906-8072-38f963427271","Instant Feedback, Robust Evals: Agentic AI Tutoring in R and Python","What if every open source data science resource included practice coding problems with immediate feedback? I made blendtutor and blendtutor-py so educators can hand-craft coding lessons installed as an R package or Python module. Learners then get immediate agentic AI-powered feedback on their code. And we don’t have to just hope the LLMs provide useful pointers. These packages give scaffolding to create custom LLM evals for every lesson. No matter the learning goal, educators can create lessons where LLMs steer learners in a helpful direction. The best version of these packages involves co-evolution with the community. I’m excited to figure out together how this active learning can support other open source resources.",2026-09-16 16:20:00,2026-09-16 16:40:00,"2026-09-16 11:20:00 CDT","2026-09-16 11:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING","Lowering Barriers to Learning",2026-09-16 15:20:00,2026-09-16 16:40:00,"2026-09-16 10:20:00 CDT","2026-09-16 11:40:00 CDT","HYBRID","STAGE","Lanier Ballroom H&K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","Ballroom H & K","Ballroom H & K","HYBRID",FALSE
"8881610b-d3a0-41fa-9a3c-73f14466be49","e1969c4b-3220-4207-90bc-1a2daea2b7bf","286bb6e8-e41d-41de-aeaf-b4b34770c404","The Design of Everyday R Functions","You might think ""design"" only applies to physical objects or visual interfaces like Shiny apps. But as Don Norman noted in The Design of Everyday Things, ""all artificial things are designed."" If users struggle with your code, it's a design flaw, not human error. Fortunately, good design isn't just for designers.

In this talk, I'll show you how to make your R functions easier to use. You'll learn how to better signify what a function does, how to be forgiving when users are a bit sloppy, and how to clearly explain what to do when your code can't fix a problem for them. I'll also equip you to teach AI agents to follow these principles, making your R functions easier to use even if you're the only user.",2026-09-16 20:40:00,2026-09-16 21:00:00,"2026-09-16 15:40:00 CDT","2026-09-16 16:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom H & K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","UPCOMING","R Nerds",2026-09-16 19:40:00,2026-09-16 21:00:00,"2026-09-16 14:40:00 CDT","2026-09-16 16:00:00 CDT","HYBRID","STAGE","Lanier Ballroom H&K","0522ae00-7c31-4f8c-ab7a-b668a7ee0a59","Ballroom H & K","Ballroom H & K","HYBRID",FALSE
"06420326-1cc5-4601-9895-464de0b7ebad","fc88d9e0-1465-4470-80d3-1401c390e901","856de661-4b44-4159-9fbc-0c4787f79e3f","When the data doesn’t fit the question","As the largest public funder of biomedical research worldwide, the National Institutes of Health has a responsibility to track the impact of its funding. An important metric for impact is research publications; however, publication databases are used across the scientific community without consideration of their integrity. These publication databases were often created prior to the development of fair data practices; therefore assessment of their current data integrity is critical. I assessed the data integrity of these databases using R and the tidyverse. I developed techniques for defining limitations, identifying standards, and refining analysis to ensure these databases are reviewed with integrity and used to their fullest potential.",2026-09-16 18:40:00,2026-09-16 19:00:00,"2026-09-16 13:40:00 CDT","2026-09-16 14:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","UPCOMING","Taming Messes with AI",2026-09-16 18:00:00,2026-09-16 19:20:00,"2026-09-16 13:00:00 CDT","2026-09-16 14:20:00 CDT","HYBRID","STAGE","Lanier Ballroom A-F","a94f5251-3484-4b8e-90df-fbc15b0cf375","Ballroom A-F","Ballroom A-F","HYBRID",FALSE
"e931446d-4847-42b4-98b5-bf7b7af7d599","62b69b86-5c71-4830-817b-a00e33aaa3a0","4c9f033c-c65d-4c6e-b6a6-9b83aa3852d5","Environmental Stressors and Healthcare: How a Posit/R Powered Pipeline Reveals Environmental Drivers of Emergency Department Strain","Extreme heat and poor air quality strain Emergency Department (ED) operations. We scaled a Baytown pilot across Houston Methodist (HM) and packaged it for Texas Medical Center (TMC) partners using an end-to-end Posit stack. We integrate Epic/Clarity with EPA Air Quality System and NOAA Climate Data Online, model ED counts with tidymodels, and build spatial visualizations of ED demand across the HM service area with environmental hazard/amenity overlays (refineries, green space). We deliver Quarto reports for managers and a Shiny dashboard for leaders. Protected Health Information stays in database; artifacts are versioned (pins), served (vetiver), orchestrated (targets), and hosted on-network. A template repo enables sharing across TMC.",2026-09-16 19:40:00,2026-09-16 20:00:00,"2026-09-16 14:40:00 CDT","2026-09-16 15:00:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","Clinical Data Science",2026-09-16 19:40:00,2026-09-16 21:00:00,"2026-09-16 14:40:00 CDT","2026-09-16 16:00:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"490ba1a5-0ab0-42e7-8995-22958113b991","199abb37-85ab-4299-8625-0b5fdaea14bb","4c9f033c-c65d-4c6e-b6a6-9b83aa3852d5","Lowering Cesarean Rates  - Using Quarto to Create Scalable Performance Reports","Cesarean births can be lifesaving, but overuse carries health risks and financial costs. At the Obstetrics Initiative, we partner with 65+ Michigan hospitals to reduce unnecessary cesareans and improve maternal care. As Analytics Manager, I lead the development of performance reports built on near real-time EHR data to monitor trends, identify opportunities, and guide targeted support. We rely on Quarto to power scalable reporting pipelines and custom, one-off analyses. In this talk, I’ll share practical tips for using Quarto to build impactful analytics tools your stakeholders will actually use—and value.",2026-09-16 20:00:00,2026-09-16 20:20:00,"2026-09-16 15:00:00 CDT","2026-09-16 15:20:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","Clinical Data Science",2026-09-16 19:40:00,2026-09-16 21:00:00,"2026-09-16 14:40:00 CDT","2026-09-16 16:00:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
"0d18b09c-2f32-499d-a98a-7ae878422d84","ac39345a-a8a7-4c0c-a1bc-4fb6c1a57b47","4c9f033c-c65d-4c6e-b6a6-9b83aa3852d5","Operationalizing Quality: Building an ICU Dashboard at the VA with Shiny","In the high-stakes environment of the VA Critical Care Service Line, data silos often hinder rapid decision-making. We replaced static, retrospective reporting with a production-grade Shiny dashboard to track key quality metrics across the VA Pittsburgh Healthcare System.

This talk explores the journey of building an operational tool that connects directly to the VA Corporate Data Warehouse (CDW). I will demonstrate how we leverage R and SQL to visualize complex clinical data, democratize access for leadership, and navigate the unique security constraints of a federal IT environment. Attendees will learn strategies for moving from ""metrics on a spreadsheet"" to interactive, reproducible dashboards that drive real clinical change.",2026-09-16 20:20:00,2026-09-16 20:40:00,"2026-09-16 15:20:00 CDT","2026-09-16 15:40:00 CDT","Virtual","HYBRID","SCHEDULE",,"Ballroom G & J","a73dc105-039e-467b-9047-b8f37bb0f1ba","UPCOMING","Clinical Data Science",2026-09-16 19:40:00,2026-09-16 21:00:00,"2026-09-16 14:40:00 CDT","2026-09-16 16:00:00 CDT","HYBRID","STAGE","Lanier Ballroom G&J","a73dc105-039e-467b-9047-b8f37bb0f1ba","Ballroom G & J","Ballroom G & J","HYBRID",FALSE
